Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Iceland,ISL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,68.42861027,61.83886174,60.7195407,59.98912254,55.72596534,50.79292827,47.54383535,41.69175401,45.10966238,55.70166709,57.71736785,53.71121069,50.0207131,56.21772095,56.03255476,56.15281772,51.99197582,50.57710706,52.39216002,55.96763094,56.69217147,54.90986664,50.80104984,56.32783712,55.15909688,57.63973934,55.59422895,53.71066998,49.47077394,49.1135459,50.5817492,47.88898932,45.36094173,44.06149515,48.43914562,49.97449744,53.04277352,51.1118517,51.89509956,50.32260133,49.74705252,52.07139977,48.33450367,45.56696338,46.88504995,47.88475456,54.90881813,53.20862266,64.10645471,58.23900534,61.98748914,66.93110222,66.67792819,62.12689863,58.36241975,57.26368356,48.60250244,47.89252435,50.39821524,47.76887421,47.66350111,53.93042767,60.50341869,
Israel,ISR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,27.43890706,26.28644257,36.41434263,34.28762393,35.56186374,34.6132848,33.5678392,32.97766749,42.13033124,44.69602202,,,,,,,,,,,,,,,,,,,,,,,,,,46.35678336,45.61338575,44.83028681,43.59190566,48.75832597,50.78811193,47.90478418,51.86604585,51.85608805,58.21259359,59.63531204,59.30971765,59.87271378,56.84278534,44.75302245,49.13491746,52.62342072,51.64701439,46.25254925,44.53503401,41.56956664,39.23685351,36.36529318,36.78075832,33.56717956,28.89459033,31.17824431,34.44822035,
Italy,ITA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,20.77736806,20.97328518,21.30839758,21.91099842,20.9195295,21.44218278,22.57556085,22.84517098,23.27778089,24.92452939,24.85023279,24.92452903,26.11041553,28.50499401,35.85507632,32.28605161,36.12094298,36.25711827,35.73497088,38.13480046,37.47353815,39.77939767,37.7096455,34.46284352,36.47647651,36.3561788,30.69709389,30.08167442,29.87969085,31.61184706,29.82265866,28.25696554,27.76978118,29.79685372,32.79862868,37.43680936,35.09194536,36.27936222,36.55486608,36.42478475,41.79686557,41.15585264,39.27428275,37.83239019,39.25082394,40.78775191,44.08346757,45.7070564,45.86239375,37.36548194,43.74093065,47.14804745,47.43297003,46.58031546,46.44711071,47.2553185,46.27020938,48.9622725,50.32504811,50.35165778,48.83677133,54.88901325,65.68134797,
Jamaica,JAM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,53.78617629,51.20023095,52.07478219,51.7716883,56.23927412,51.74047494,50.60361629,50.08648364,55.72782728,57.92288305,61.72046581,57.86233484,54.87570982,55.98353393,64.83876436,65.82897,52.02217483,50.09642115,65.68280303,74.67843442,79.64530976,82.14088715,65.21944452,61.11742754,77.98397564,79.84805467,56.66988208,59.14194311,60.96632693,64.70011825,67.20078755,69.50452203,77.01967865,58.87785742,63.01628343,64.53799586,58.80529559,53.73782832,49.46970782,46.57334296,51.03794662,49.81115357,47.81351436,51.10159075,52.50295785,55.77263304,63.687225,71.46317046,79.53665945,52.63827439,49.56677328,55.81300737,54.3185857,54.57717354,52.46338424,44.09068853,42.40220921,48.13294036,51.69478796,50.78718055,43.55499771,50.84056771,56.33486253,
Jordan,JOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,30.84568394,33.43466383,29.44530053,35.4647989,33.05289784,34.08807968,36.42209785,40.83808452,42.70045566,53.69591807,64.92679972,70.99706964,77.73829809,69.24886835,72.32446595,76.11166624,88.9153551,85.27653257,73.48559633,71.18752893,70.53025728,49.43728587,53.87636157,59.75354494,76.58644436,88.07507037,83.73869195,84.1675842,85.34888361,77.04894086,81.24743462,88.18472595,81.95047982,71.15529965,68.08647872,76.77770184,79.81448233,81.87833382,86.55671144,105.6984761,117.562965,111.257358,113.4161549,110.0371266,83.99667499,83.26145428,91.23378919,90.53073117,85.53034059,84.98508183,73.3614608,67.36345318,67.31567622,64.69781679,61.76462955,57.61047894,66.74428279,81.53595608,
Japan,JPN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.2879993,18.7745459,17.37726521,17.53716206,17.87300011,18.27372089,18.2707115,17.85802572,17.70723742,18.00943304,17.58510159,17.81312251,16.29593267,17.08102671,23.96090294,21.33368859,22.07422833,20.67960257,17.20075384,19.67974921,24.06078228,23.63924981,23.29133341,21.51314994,22.72777764,21.55905676,15.95738801,14.81426847,14.46813401,15.55407596,16.41445857,15.12541265,14.39773355,13.31002694,13.44803412,14.04722851,15.43759002,16.91084455,16.30922023,15.69473231,17.28458002,17.20307651,18.02409153,18.91216598,20.85004727,22.99109136,26.63795605,29.18433826,30.2338558,21.41415018,25.41786348,26.92963849,26.85448851,29.70386641,30.68026785,28.64022185,25.03718451,27.79294666,29.49149202,27.8726595,25.25481168,30.29042435,38.62789783,
Kazakhstan,KAZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.94368159,30.60327294,31.9611604,44.45305518,48.26159854,48.71439635,43.58659585,56.47029363,75.72713247,68.09557015,65.97501673,69.19703089,76.18249194,79.1300675,76.4494389,76.78690055,81.72935582,62.09853039,61.51950783,62.94150715,63.84995855,56.41862943,54.53815927,41.50152507,44.93061975,46.50318226,52.13003883,52.32975899,48.90568328,51.64366864,59.53489382,
Kenya,KEN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.92498988,39.09405343,36.97682115,46.40674969,46.85813527,51.10633589,52.03862274,46.97541958,44.92736572,43.33577345,46.58712342,49.14553988,42.42437444,43.68271907,54.8492455,47.58624694,50.62537168,55.06878992,51.54857743,43.72520027,46.38476955,44.9048614,41.4983607,36.84440429,41.07285548,39.02178727,38.85827901,33.86100646,36.56326437,37.72735478,37.97087809,37.33060403,38.73740065,54.7308201,51.45388302,53.83404371,41.64914545,40.66099279,36.9306118,35.5071052,38.08631768,39.55026231,40.77507819,41.16872578,44.96333291,49.45059062,41.56742326,40.8971781,44.93364286,34.63037414,38.01732446,43.8195666,39.74877633,36.01991433,35.89472665,31.37316,26.46790329,27.34636049,25.41132619,23.4054254,21.32876216,23.97185314,25.19573086,
Kyrgyz Republic,KGZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.72804533,37.96291109,39.0242279,56.04994704,73.48553376,74.27041749,82.38334533,86.14467832,78.0469429,61.83134732,66.82680583,67.69122061,75.06100114,72.10658801,99.57063641,108.0847796,115.3316613,100.48909,103.8511515,100.6814393,110.0354697,110.8106686,102.1544641,82.52251442,81.79835581,81.25470686,86.19161448,74.42957125,68.82318603,90.08411002,102.3564989,
Cambodia,KHM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,25.89686064,24.88888922,23.63636333,26.90196047,21.71532886,23.94736842,19.46875,18.59050462,19.2359256,16.9582735,12.94541344,7.010949505,17.20899933,23.47420659,33.81800748,,,,,,,,,,,,,,,,,,,29.79799416,44.20664926,59.33966703,48.93495579,52.27371207,63.00422806,77.33330919,91.07747984,90.21083167,98.99560699,100.4240454,112.2365522,111.5358098,116.3363621,110.2759561,108.3471115,96.38668406,106.1528889,124.7433546,136.5262196,106.5209428,105.0015484,120.7925497,112.1061231,115.2580097,122.8605842,129.5857897,142.3502791,177.6265397,177.1811639,
Kiribati,KIR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,83.94379391,98.1763258,73.9311915,85.14487537,52.54727323,78.06272548,72.97419738,80.00622442,84.04820759,91.51017363,47.47264865,41.22071053,39.43452,44.92917857,68.84593958,59.14348913,50.92677447,56.00705882,60.62722105,63.22985,69.87583636,67.34457705,87.98340923,66.06863768,56.533708,74.55182368,64.64483412,66.62868132,59.69355,72.42757009,65.42447241,72.90027213,73.40932823,60.95463546,59.58738982,69.55823437,61.68517679,60.29778753,58.84637855,55.12719155,49.57966674,55.90219148,60.64442725,56.35539243,65.77904312,74.57764529,82.9094704,77.43685691,66.15724715,82.2004,79.97599612,81.27935314,52.38344348,
St. Kitts and Nevis,KNA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,105.1215566,144.1926168,95.68130233,116.8834091,134.1618261,132.4120172,124.4032258,107.5118644,109.5890411,119.873817,98.1595092,96.81653747,95.88208617,103.3227848,95.19319938,134.8756906,129.5870394,80.90561012,80.91706001,81.57613143,100.7898723,86.53846154,70.91190907,78.27421555,72.00540886,62.15801415,66.57219782,71.74370801,68.90857229,65.96767988,63.51858166,62.12004165,49.97170259,54.97514534,50.82002183,48.4871398,51.20612211,50.18133238,46.18306957,44.51598873,54.30455233,47.96750465,49.88802491,51.07797188,43.99289801,44.59034147,45.00206906,44.39381646,48.3482307,43.13723352,38.78166408,34.92436156,32.95445877,34.86127456,34.09687008,36.78061278,38.11988941,33.92019149,36.14432954,35.7673317,36.54121729,36.10559917,36.76322618,
"Korea, Rep.",KOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,9.49779912,14.76653527,16.98278218,16.22179364,15.09097978,20.37898831,24.6115151,27.12168803,31.37565125,31.88040125,31.31543145,34.94698946,38.17822826,53.76726799,57.88996667,56.09086081,55.14592891,54.25463105,53.28627482,52.87175293,60.86389519,64.98931019,58.83733012,57.70018319,61.40451551,60.6321006,56.74608874,59.68352166,56.36869286,50.152911,47.59218614,46.39237015,44.55580991,42.28431349,42.78527145,45.92053009,45.89792226,49.28082925,58.8510998,52.95066641,57.75093782,53.23357199,50.15520732,53.02919061,60.30291691,58.36521283,60.27704208,62.11208004,81.85334372,72.73954226,77.95904875,86.14346228,83.52238903,78.44667647,74.00899236,65.70466692,60.12076615,64.82587245,66.0762439,63.3136418,59.60733146,69.2625804,84.52960624,
Kuwait,KWT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,79.20087089,75.48514227,79.78378028,76.98666141,78.93979757,80.66427692,81.40929682,85.06836844,89.92744891,96.23318026,96.25036443,100.3102834,103.2721224,96.91324074,95.37734467,91.4596194,91.87477578,88.73274284,90.44572213,85.34068838,77.41314347,73.16804906,61.50110403,66.71718255,73.09001194,59.76846548,53.12446272,69.65259985,72.19296372,72.26597855,75.6796066,73.86550316,74.03577862,70.04781873,65.66881267,70.50340904,68.99485144,63.90322847,66.14156933,69.36512585,75.08790668,72.13560998,73.32289566,76.19568477,69.73757878,80.27702717,82.55006008,83.98315567,82.91022728,81.85169212,74.25454604,70.46941504,73.40277227,78.00291028,71.99918165,64.04413768,69.16148966,76.19953915,
Latin America & Caribbean (excluding high income),LAC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,20.42605575,19.06666136,19.15608508,18.69266295,18.33539224,18.33619088,18.50764855,17.58188726,18.05478735,17.48632767,20.51376799,18.97520737,18.03114521,19.9801511,23.79361777,22.76150375,22.49875615,25.11264413,25.07830744,25.15021609,26.77505549,24.89829786,27.77584009,24.16980106,23.91243558,25.37028855,26.65670774,26.62745527,28.46390708,22.5192329,20.58445192,20.52255806,21.66594218,19.94469201,21.11648613,23.12493643,23.84866121,25.36354958,26.16764523,29.9867876,31.69658091,31.69963069,34.61173702,36.16811058,38.02353316,36.83354958,37.19770185,36.36704632,37.31168361,31.04801383,32.4010662,33.9168359,34.72052893,34.5101617,34.30283881,35.98710074,35.11703018,35.03667769,39.56145234,39.46083118,40.94702732,47.97758984,49.99743591,
Lao PDR,LAO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,11.72357724,10.43661994,13.56338869,25.56855302,42.74066006,34.73161601,30.50048948,25.97054019,35.73306601,50.68730289,56.03760329,51.03382322,54.06497205,60.96123478,72.09935777,57.47953705,49.96539903,46.92926926,42.54407535,39.39061858,45.46994823,52.45729078,56.20788203,47.12119992,45.80979014,43.07643077,53.36680882,52.50221271,52.25231963,44.60391654,52.20927985,64.65932017,60.43678114,61.74154957,64.61925518,64.44844918,60.50532391,74.20135863,99.82684352,
Lebanon,LBN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69008171,100.0736318,106.3595412,91.29255973,81.49115241,66.39599152,66.70398221,67.70320363,60.45192562,51.48595876,44.83051981,39.58356441,40.23669293,48.00634232,40.71586658,45.45156069,55.80385627,55.68131662,56.5825009,63.74017688,72.83238127,58.64758362,61.07859946,66.15552551,62.61245775,58.00755163,55.36725575,45.95895118,45.55078372,45.14057506,44.12628352,47.41700457,48.68799683,79.74687276,113.7219901,
Liberia,LBR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0732265,39.40397351,38.18770227,37.29946524,49.1638796,46.46996839,55.85344057,50.91041515,61.1239861,39.59276018,46.64664665,58.84070058,52.47860198,53.78953236,75.6746233,61.04598042,46.52162435,42.67551093,49.40464914,47.47564953,52.82925148,63.23738957,64.63308278,
Libya,LBY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.21566058,51.87581732,44.58051065,46.1219381,50.687627,56.24989019,56.57597011,51.39590383,44.49332957,33.64754497,41.20615346,44.06356975,69.55901123,65.51528852,71.70696022,73.78942248,72.40959142,78.8764444,81.99676347,82.08386745,88.36334904,56.17692504,89.71810516,96.90367216,69.4062527,57.10678179,30.91636009,43.80898809,56.87605615,74.72765821,47.47885167,127.766366,147.1400279,
St. Lucia,LCA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,106.826087,90,89.45454545,100.9962406,66.80412371,63.984375,71.17647059,68.69822485,77.97413793,78.69863014,68.66453674,65.992758,64.68131868,61.33044889,57.30669434,54.52427184,49.81690141,48.76378676,44.44913466,44.58417035,42.67672756,44.70124481,39.22222222,47.09302326,47.0625,48.43444227,54.08733133,53.28987056,57.03430869,48.94728067,59.16141154,54.64270533,51.68290399,47.82492304,45.04687619,41.50006865,41.54472933,39.16440369,35.04990926,32.34192646,34.84072022,33.70538244,38.95543616,
Latin America & Caribbean,LCN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.34528969,26.66596392,25.88776879,24.80895677,25.07208613,24.95245066,24.61793246,24.83956436,24.49385834,24.44290517,25.93596486,23.97964767,22.90951006,24.55681809,33.99679185,33.05594058,33.73727207,36.16613463,34.24398168,34.00206709,35.49302635,32.7364801,34.3741366,27.89706908,28.13357071,28.79870233,29.0823308,30.34994133,31.3622316,25.47825232,23.2560483,23.22276229,24.14813346,22.13866167,22.97685785,25.10557375,26.01449297,27.35945207,27.64193094,31.11774821,33.27266152,32.96299106,35.85611573,37.54208248,40.00358565,39.87152017,40.44919402,39.549958,40.33456989,32.81666757,33.72307558,36.60470688,36.88712141,36.40499927,35.12904932,37.18082669,36.10189194,35.97195915,40.32792477,40.08038696,41.50006154,48.61209249,50.98953114,
Least developed countries: UN classification,LDC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,27.13254112,28.00924325,27.5230329,22.96330109,27.49584768,30.14018841,28.01620497,29.73695508,34.09445535,31.16109745,28.53595378,28.17060212,28.40784036,27.55247945,25.29377946,26.27428123,25.9133938,25.04502075,22.67152784,19.68207242,27.22468694,26.88336748,29.04067644,34.77814922,36.87736016,36.1113288,34.78200771,35.92714842,36.05931482,38.16629428,37.99787018,39.43555459,42.31999891,46.15428172,47.71765598,49.02101414,51.83309075,44.12543848,45.51034716,48.77139155,49.17432706,48.18282086,45.17070546,41.25696673,37.09191026,38.01326664,43.75631818,40.83452754,37.17708919,43.27559127,44.53529852,
Low income,LIC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.98305966,28.46110446,29.64779572,30.00035341,29.60797749,26.55629731,26.80466618,24.43943696,26.14155914,26.50854536,26.4141939,26.71071412,27.2528358,27.81680987,31.99308136,31.43686712,32.63440697,33.77235444,31.35388657,34.31827706,36.79302746,31.80109423,27.5639646,27.56817216,26.44761613,25.73031685,21.21691446,19.23156091,22.82148177,22.19366692,18.85863074,14.4731072,21.07294496,19.67803023,20.89487154,23.21124221,25.5355242,22.34818455,21.07125085,20.67447266,20.75245184,22.35917216,23.51749092,24.65165038,27.22719341,28.7894283,28.9736881,28.50135362,29.88650412,25.15013529,26.08652965,40.59262715,40.46198254,40.88404477,37.63838943,33.11600713,28.62880726,29.25652199,39.04958654,35.86673747,35.60842836,40.40042984,39.62713156,
Liechtenstein,LIE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,56.60080465,51.09643636,50.8312769,54.56719046,61.76761196,42.33597229,43.22082284,38.34436207,38.915376,37.75032065,31.70081967,29.46007117,27.64360202,29.21104108,34.88515418,36.53102307,32.21656789,35.59499547,66.36948318,72.727566,77.00102214,66.51049938,60.0155384,55.78653958,55.16693768,53.12404003,47.96095256,51.64492205,53.56550531,53.42574764,57.22963852,56.00885469,60.80586339,66.25604276,68.13679535,68.94250583,68.43559537,69.42790743,68.00898048,66.83559577,71.71106027,68.5026581,65.33411974,62.47826793,66.4487974,62.20245012,60.62277152,58.85891644,55.03044563,41.34908796,37.71392873,45.02364783,40.55518622,36.63738724,37.21742999,34.6272835,33.51009571,34.26710023,36.11133671,35.81082711,30.91170102,37.42149074,42.19958326,
Lower middle income,LMC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,21.84591969,20.93641602,19.246006,19.72441413,19.92699422,20.01783071,23.19373661,21.73190077,20.24185534,19.78629296,19.8251092,21.23031022,20.05688347,22.20963999,29.73625883,30.98228448,31.2875628,32.13484685,31.6105919,30.26653637,34.14901039,28.95064708,26.50460049,26.27123094,25.88891972,23.17314199,18.59886362,21.72452521,24.51079358,27.89493446,28.56529771,29.68557067,30.05343446,33.0363551,32.79767316,33.74737368,33.15916999,32.99061415,31.01943461,35.65053592,38.7032577,37.30671152,38.30912648,39.61677284,43.18805453,46.30069612,47.05211391,46.50601981,53.53083146,41.89723216,44.18684646,48.92406596,47.31921828,46.28281608,45.00963535,39.88579857,37.22489567,40.27089531,43.92106697,41.62359616,37.74463355,44.17120138,46.9373177,
Low & middle income,LMY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.49011918,19.06733695,18.51295442,18.56314328,18.32473175,17.68504437,18.45554789,17.98236717,17.91370326,17.33690509,17.79664938,18.39165095,17.86916748,20.39012413,27.00875141,26.6684347,26.97938427,27.63908291,27.14844745,28.07193472,33.01079459,30.63033109,30.12206108,28.39461266,28.70763051,28.29709698,26.33362049,28.33387418,30.71944082,29.75661147,28.2296497,30.28203432,29.85624455,29.51444392,33.17238045,35.53658448,35.11987161,35.72999822,34.5557222,37.97695697,41.83381268,40.97693614,43.1912062,46.16799625,50.16044847,51.48233126,52.22766979,51.00606415,52.38451588,42.31364144,45.26940673,47.42217192,46.32972896,45.06156858,43.72585505,40.01287016,37.39178803,38.77124935,40.98518972,39.36303753,37.94410332,42.45408194,44.79553355,
Lesotho,LSO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.72876923,67.22691765,59.7229097,57.39798214,57.75897574,58.30906122,67.01942716,65.80948264,61.84294372,60.63548387,55.28079022,56.22363985,79.09710611,83.34109275,88.82918829,117.6793924,155.0859696,128.2879952,117.4175345,128.5610229,120.9614246,130.3582677,160.864051,133.4370112,141.071804,136.2469199,119.1751488,128.1133517,138.3940926,137.8658198,123.069646,124.9422556,121.2952803,120.0360856,116.3676516,126.4604838,138.7784233,133.8671642,122.2453211,113.7193175,115.9708824,123.8938326,151.2031988,137.9309827,142.1352501,122.5076785,123.2158859,152.6634253,151.9042325,148.4294028,142.2080308,142.3581571,144.2465514,127.6660678,124.2491461,123.999511,128.640426,134.1609353,133.2421949,112.3216396,107.6016052,117.4656867,122.9598653,
Late-demographic dividend,LTE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,18.26043406,18.58167219,18.40011375,18.05262469,17.42827517,18.12907931,18.20859374,18.2456926,19.16349663,18.67043327,18.4141056,18.50612587,18.67148312,21.37496985,32.11248802,32.48776909,35.15946781,34.63252659,33.56257508,36.94345242,39.70326342,41.14204093,39.05012223,36.81630777,38.44626346,39.99084617,38.75393871,40.43160358,,34.59336208,36.59895053,39.86623895,36.27424045,36.59359988,42.2898426,42.41364092,41.24791741,41.82198987,41.21550784,46.14863483,50.9356214,50.5717317,52.68117111,57.38009284,62.15399755,62.50802171,62.82335403,61.23492423,60.05990016,49.29427022,52.27272942,53.12166515,51.92014658,50.58358347,49.02207761,45.57946672,43.2134341,43.84331115,45.16940626,43.92954273,43.37230521,47.09404937,49.79062645,
Lithuania,LTU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.77903381,94.42268366,93.9356243,84.56746002,71.44820693,80.4093659,89.36547569,92.45583683,90.32718386,95.85236044,104.817756,111.0372111,104.680623,114.5351554,92.96535396,118.9134203,137.4134128,143.4420024,144.8818679,137.3850655,129.2272494,121.6940172,130.152102,129.9296115,125.7286009,116.0959645,127.5379638,142.6963397,
Luxembourg,LUX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.68312865,92.58516523,103.2844661,96.68144244,99.30809859,103.5110842,110.763139,116.8138641,98.78768576,98.31202329,85.68261811,79.76662607,80.59805053,77.58247867,69.21891421,66.49970945,67.29970672,60.54304991,58.79731855,57.16449908,58.25540939,47.49565915,50.20792062,53.65143319,
Latvia,LVA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9459424,62.97645661,67.29548864,69.79915889,62.0803229,63.70264789,65.85431043,66.24441837,69.03684294,76.92733702,81.50105985,82.03957923,76.0923969,73.31622398,66.3097205,88.5909815,107.0815771,111.2499406,107.0426479,104.1166973,99.05333349,95.17299195,102.2149268,104.1185501,101.2810678,101.1255581,114.7956676,130.9927701,
"Macao SAR, China",MAC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,126.1271665,131.5077312,130.9453087,123.6351531,125.6441244,128.8230073,122.0310463,115.424468,99.80036129,93.40681946,75.98132936,67.2831807,61.27194881,57.3221021,55.67869031,58.2037666,60.25485754,64.75585537,76.23047619,74.69090942,72.77839927,70.4906858,64.88617381,57.48328733,52.39309058,46.57271455,37.46132654,26.45940515,23.01199055,23.87240557,23.16060322,21.88347907,22.77296014,26.50938882,22.58890021,21.54856258,22.96040615,23.15263056,51.06235033,67.28914327,79.08981264,
St. Martin (French part),MAF,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.9713767,,,148.1391475,,,,,169.1183364,,145.5623666,,
Morocco,MAR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,37.65055173,39.1964522,32.90453604,31.34816791,31.94745125,29.94914658,31.49769126,30.92229878,30.62887937,28.6721848,29.62336686,27.61283886,28.02457743,32.90535081,47.05902923,45.75478305,40.47245077,40.73382839,33.82955495,35.42610505,30.81664644,38.14891636,36.04397611,34.44624586,41.026214,40.12331642,32.04178703,32.32683968,32.67420045,33.55588244,37.06764998,34.55723026,33.58244099,32.94217016,38.83818287,43.30995738,38.42538493,42.29351629,37.51375711,37.95624714,44.08907924,41.48160161,41.87378024,39.68335799,41.96832586,46.44700858,48.39503125,54.45789118,61.58830255,46.39911241,52.69600593,59.88882804,62.01572581,58.02869671,58.9293244,54.73408845,57.40818157,58.8507361,62.54616164,61.94991852,58.49844887,66.19550009,86.53715198,
Monaco,MCO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.41746435,110.0215683,105.9540932,97.01436498,89.683574,96.93973205,98.603771,101.2144428,110.5049111,105.9944374,113.2065531,109.8802615,114.3331522,107.1872565,83.85063174,77.36220271,88.04005326,84.68116434,83.39723369,81.45889221,76.34612739,75.97917211,76.2260687,75.22840555,73.46766846,68.35780399,75.37851679,93.42217151,
Madagascar,MDG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,27.78265894,25.88813671,29.21734414,27.65538209,28.41184572,27.59237988,27.10314325,26.03412642,27.72205264,27.73594101,28.3309159,30.09568182,27.6537399,24.56047733,27.37928332,29.21531413,25.66636085,29.03858453,31.12645034,29.88249809,19.24327097,18.09076649,15.15158695,13.86975269,17.92142921,17.77750711,15.36342155,19.7018236,19.87799199,20.72024365,24.67355315,23.99597097,21.48067719,20.89435252,28.27756343,29.57191664,23.07445386,28.38399754,27.96476718,30.99648959,41.49702782,37.62182547,20.79712342,33.89565126,52.75698042,43.70851844,43.60733857,45.43310547,47.46792192,44.20352818,37.39465035,38.91161868,39.81354114,41.71913603,43.30446736,42.77127215,44.05578629,49.46755368,52.11469953,47.0624446,40.20245671,49.01491254,59.35729594,
Maldives,MDV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,87.13349969,89.3226856,110.6209924,121.0448859,64.8380829,59.75276916,49.33668441,79.3071785,77.14469062,83.37095833,100.4445743,96.97346157,89.1616599,75.67819515,83.42346716,88.47362705,84.81682701,86.37930193,83.31845981,83.66713158,79.76459574,57.81398694,58.41491029,59.21371847,67.08348279,77.96366577,73.13355219,70.86339761,75.67199544,48.26685166,49.80341255,65.27654567,64.72258689,62.64018859,62.04438628,51.72532385,53.99163217,55.60139107,61.0434847,56.74024121,57.2105096,54.39285789,63.4618256,
Middle East & North Africa,MEA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.63112567,38.84448929,34.71770118,38.08055799,39.20743353,37.60144563,37.57562805,37.65270548,41.20829429,41.63824696,40.81680793,44.18286443,40.04654471,43.1838115,61.77557773,60.76094416,57.94005448,57.84223523,56.97739137,58.21023972,65.47840258,66.61390828,58.6791382,49.43369692,44.61850887,38.2670318,29.22946997,35.1094103,40.68147922,44.68683471,38.46603077,53.38176639,53.68198069,52.08027488,48.9257857,49.20518884,50.25774577,48.62450024,44.22210795,45.67106491,51.55800571,49.37859016,51.90227797,55.26453296,61.41153954,65.5023672,65.99658217,67.8882511,72.18492561,60.52962099,61.97248823,68.83861921,70.23615843,71.37991309,68.24636427,61.77832808,56.54253382,59.00405729,64.60064461,63.40596317,56.54496186,64.38230422,70.37305784,
